,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,TOTAL_DIST_POP,WAGE_PROPORTION,TOTAL_INC_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,ITEMIZED_DEDUCTIONS_PROPORTION,BUSINESS_DEDUCTIONS_PROPORTION,CTC,CDCTC,CTC_PROPORTION,CDCTC_PROPORTION,HOMEBUYER_CREDIT_TOTAL,HOMEBUYER_CREDIT_PROPORTION,PAYROLL_TOTAL,PAYROLL_PER_FILER,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,PEASE_LIMIT_TOTAL,PEASE_LIMIT_PER_FILER,CAPITAL_GAINS_AND_DIVIDENDS_TOTAL,CAPITAL_GAINS_AND_DIVIDENDS_PER_FILER,ITEMIZED_LIMIT_TOTAL,ITEMIZED_LIMIT_PER_FILER,BUSINESS_DEDUCTION_TOTAL,BUSINESS_DEDUCTION_PER_FILER,CTC_TOTAL,CTC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,HOMEBUYER_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,NET_TAX_CHANGE_TOTAL
4320,TX,32,9,12110,7844488,20287169,1227178,6367047,1581281,459610,370060,0.008723208229577417,0.009189697043783206,7594225,0.010274701872710798,0.009711303485080052,0.006973164143210442,180396,10060,0.0022463081157325596,0.0026868237203267562,-47612222.913197696,0.0032836015802205306,709196829.0646441,1916.4374130266553,279366790.13100946,754.9229587931942,181037031.76252916,489.20994369164237,405850723.97207654,1096.7160027348984,280656670.7188135,758.4085573118238,249639276.32693383,674.5913536370692,0.0,0.0,-19345130.786352646,-52.27566012633802,-128.6608196324858,5509.349749436459,2038789968.276456
4330,TX,33,9,260,116807,761227,17910,390898,51286,36856,297710,0.00012989143251570395,0.00034482117793507605,408808,0.0005531019061430437,0.00031496863020286434,0.0005591761224998674,145829,5712,0.0018158765505286339,0.0015255603469688302,-3216425.7149900757,0.00022182246310276384,10560173.463526731,35.47134279509164,10482563.809226312,35.210654023130935,6792977.205320998,22.817430403147352,21847525.292650227,73.38525844832296,9102593.41286278,30.57537003413651,20018505.185495254,67.24162838163062,0.0,0.0,-10984034.498175578,-36.89508077718443,-10.803888733969552,217.002714574306,64603878.155916646
4340,TX,34,9,950,233592,1145015,38571,152520,41401,31321,280460,0.0002597584006455804,0.0005186697542958028,191091,0.00025853896290380904,0.0002542607389741603,0.0004751995694817221,146755,5266,0.0018274071904273474,0.0014064427148350596,-3570910.371784346,0.0002462696808127135,21118357.972485688,75.29900154205836,15767560.530592406,56.220354170264585,10217794.159627317,36.43226898533594,10212289.034700457,36.412640072382715,7348135.356353233,26.200297212983074,17012144.58744565,60.65800680113261,0.0,0.0,-10126387.546812428,-36.10635223137855,-12.732333922072117,242.38388263070664,67978983.72260797
4350,TX,35,9,780,344072,1198528,66013,359140,72389,47024,359290,0.0003826140982008209,0.0005429101132095562,425153,0.0005752160787030427,0.00044457091938843244,0.0007134441606369049,161747,7188,0.0020140889975132172,0.0019197702685595152,-9542567.87015104,0.0006581081289759338,31106526.18372674,86.57776777457413,16504467.441570507,45.936339562944994,10695329.230228256,29.767956887829488,22721035.108770188,63.23870719688883,12848099.570325697,35.75969153142503,25541300.950801194,71.08826004286563,0.0,0.0,-13822345.933628509,-38.471279283109766,-26.55951423683108,267.33792947658725,96051844.68164304
4360,TX,36,9,1660,643153,1927234,68696,429213,109751,98073,326370,0.0007151974153669946,0.0008729999041501792,497909,0.0006736522205675445,0.0006740264815621137,0.0014879552816889922,208696,8765,0.0025987024020539384,0.002340955259310539,-12665062.344023513,0.0008734525754498974,58145549.86933666,178.15837812708477,26539197.086165447,81.3162885258003,17198098.11175853,52.695094867048226,26609262.71241801,81.53097010269941,19479365.317145087,59.684913800732566,53268799.08446592,163.21597905587498,0.0,0.0,-16854877.86703588,-51.64346559743812,-38.805841051639284,526.1523178301628,171720331.97023025
4380,UT,1,9,2690,1323042,3543522,150476,1321345,309908,147780,330050,0.0014712459069956593,0.001605147255784223,1471821,0.0019913186645108723,0.0019032737637739204,0.0022421056919641417,305019,5492,0.0037981255413236967,0.0014668027705799747,-34431554.21590431,0.002374589945924435,119612292.2387471,362.4065815444542,48796476.57584038,147.84570997073286,31621400.93894919,95.80791073761306,78657087.24817945,238.31870094888487,55004611.7730663,166.6553909197585,80267383.77231628,243.19764815123852,0.0,0.0,-10560979.948175818,-31.99812133972373,-104.3222366790011,1117.9115842539572,368966718.3830186
4390,UT,2,9,2910,1290695,3561877,145915,1111431,339288,166596,334320,0.0014352754757065629,0.001613461717463851,1257346,0.0017011420257953156,0.0020837085482250405,0.002527580456478943,247361,4843,0.003080162652252387,0.0012934679202328508,-32845047.091154013,0.0022651756614588976,116687896.17494357,349.0305580729348,49049236.21090107,146.7134368595988,31785195.834037863,95.07416796493737,67195110.01891497,200.99039847725223,60219177.043703675,180.12436301658195,90487380.34194615,270.66098451168386,0.0,0.0,-9312969.025676526,-27.856451979171233,-98.2443380328847,1116.4931188909331,373265979.50761676
4400,UT,3,9,4310,1904587,6108516,226847,2121139,643743,316437,318820,0.0021179341459055282,0.002767040163519238,2347986,0.003176737079991538,0.003953493173822925,0.004800955466558785,290807,4161,0.00362115636827778,0.001111319433427399,-46630768.377628356,0.0032159150605260934,172188046.06211945,540.0791859422854,84118020.97098485,263.84173192078555,54510691.221328996,170.97638548814064,125481114.65966575,393.57980885661425,114255952.72348252,358.3713466014758,171874205.70280448,539.0948049143858,0.0,0.0,-8001499.920677273,-25.097233299909895,-146.26048672488662,2094.5855436988913,667795763.0420804
4410,UT,4,9,1710,680987,1947348,43240,600983,276982,116921,360120,0.0007572694868849614,0.0008821111589703394,644223,0.0008716095802459591,0.0017010615203145063,0.0017739155475039886,331706,6812,0.004130434598534249,0.0018193482289131078,-42960087.795683965,0.0029627646755644114,61566009.28374736,170.95970588622504,26816179.232698318,74.46456523575007,17377589.831715684,48.25499786658804,34428578.41971538,95.60307236397696,49160677.937089235,136.51193473589146,63506176.60064279,176.3472636916661,0.0,0.0,-13099307.248174377,-36.37483963171825,-119.29381260603122,546.4728875423482,196795816.2617504
4420,VT,0,9,2010,655320,2302409,190399,755750,149347,82856,328520,0.0007287273327471051,0.0010429469573048783,946149,0.001280104145210795,0.0009172019657393281,0.0012570842415305246,144523,7373,0.0017996141145591737,0.001969180048704689,-14893263.704264605,0.0010271216347768693,59245532.152339645,180.3407164018618,31705587.5020683,96.51037228195635,20546055.0589061,62.54126098534671,50564113.7358264,153.91487195856084,26507136.80986658,80.68652383375922,45003615.84679278,136.9889682417898,0.0,0.0,-14178096.350673763,-43.157483108102284,-45.33442013960978,622.4908104555627,204500681.05086145
4440,VA,1,9,1760,675514,1642418,63775,354023,101561,67267,347520,0.0007511834149016175,0.0007439837386505888,417798,0.0005652650392916757,0.0006237282894363589,0.0010205692487572874,244567,11753,0.003045371499037478,0.003138989978628267,-70360677.0570863,0.004852460486695607,61071211.6315015,175.73437969469816,22617105.6549779,65.08145043444377,14656479.651416598,42.17449255126783,22327969.05202119,64.24945054103704,18025747.564710774,51.8696695577543,36536379.10551089,105.13460838372148,0.0,0.0,-22600727.846123524,-65.03432276163537,-202.46511584106327,236.7446125602239,82273487.75692901
4450,VA,2,9,2740,1186927,3078753,156094,747035,252092,158350,356720,0.0013198836398637661,0.0013946158452487225,903129,0.001221899697151379,0.0015482016910092517,0.002402472840184882,185619,11774,0.002311345407515477,0.003144598656374476,-43649509.25639127,0.003010310983199398,107306539.92092419,300.8144761183118,42396321.69556116,118.85041964443026,27473932.151399832,77.01819957221304,48265038.03747947,135.30230443339164,44743028.870167375,125.4289887591595,86008527.67861877,241.10935097168303,0.0,0.0,-22641110.325896226,-63.47025769762342,-122.36350430699504,812.6899774945708,289902768.77186334
4460,VA,3,9,1030,452410,1066744,53882,271453,87051,38895,342300,0.0005030878541904991,0.00048321449795550445,325335,0.00044016606483984446,0.0005346163519827934,0.0005901116584716828,150199,11040,0.0018702922053422176,0.0029485620151498398,-26951157.89061352,0.0018587005441802426,40901042.54568758,119.48887684980303,14689720.737847336,42.91475529607752,9519325.609723438,27.809890767523918,17386559.561173856,50.79333789416844,15450412.572302729,45.13705104382918,21125997.373286244,61.717783737324694,0.0,0.0,-21229646.509078845,-62.02058577002292,-78.73548901727584,207.10562080142802,70892254.00032881
4470,VA,4,9,2120,962411,2681057,201085,931002,212329,76501,350510,0.0010702179103895414,0.0012144672126068587,1132087,0.0015316712921952602,0.0013040005904602422,0.0011606667176948763,164861,10640,0.002052864821103492,0.0028417300580791936,-35245117.2358184,0.002430697740401269,87008716.11466971,248.23461845502186,36919803.2632485,105.33166889175345,23925004.088355117,68.25769332787971,60501016.04171278,172.6085305460979,37685617.064301,107.51652467633163,41551868.49347657,118.54688452105951,0.0,0.0,-20460456.418170195,-58.3733885428952,-100.55381368810704,661.5687181871418,231886451.41177508
4480,VA,5,9,2630,1166885,3733883,237051,1204112,271820,86469,322340,0.0012975965843749705,0.0016913771244737189,1441163,0.0019498395392527233,0.001669359534019861,0.0013119003727056935,157135,6928,0.001956659935728263,0.0018503294964635952,-28675176.96745039,0.001977598411548303,105494602.30968511,327.27741611244375,51417864.58400106,159.51437793634378,33320129.35213226,103.36951464953856,77018661.80048257,238.93609791053723,48244490.53317398,149.66957415515907,46966033.34286383,145.70339809785887,0.0,0.0,-13322372.374537885,-41.33018668033097,-88.95941232068745,994.1807798608629,320464232.5803505
4490,VA,6,9,1690,641531,1704973,91930,420323,104691,60438,330770,0.0007133937229209899,0.0007723199495124325,512253,0.0006930591151041383,0.0006429509196382653,0.000916960236912497,161614,7051,0.0020124328688884557,0.001883180323262819,-18332924.206703544,0.0012643396004623133,57998909.67347648,175.3451330939217,23478526.465177946,70.98142656582503,15214703.00539492,45.997832346932675,27375835.046613466,82.76395999218026,18581281.577545866,56.17583691854118,32827176.481467392,99.24472135159596,0.0,0.0,-13558898.327492297,-40.99192286934213,-55.424990799357694,434.09199660029697,143584609.71548024
4500,VA,7,9,4180,2007295,4251620,249816,818731,260076,142940,424520,0.0022321472431584576,0.0019259020194138255,1068547,0.0014457040530112691,0.0015972347515626126,0.0021686736203096117,267180,13628,0.0033269507215316595,0.0036397647773969218,-57418052.126697265,0.003959865663910156,181473570.8687826,427.4794376443574,58547421.3901803,137.9144007118164,37940269.78245236,89.37216098759154,57105310.09394513,134.51736100524153,46160084.3201595,108.73476943408909,77638515.6070841,182.88541318921156,0.0,0.0,-26206306.39725784,-61.731617820733625,-135.25405664443906,883.9178685071348,375240813.53864884
4510,VA,8,9,8710,4754948,9691919,365353,1474790,599040,185663,404140,0.005287585566427367,0.004390252744623279,1840143,0.0024896445296466283,0.0036789534811980627,0.00281686337181715,196504,12307,0.002446886460752516,0.0032869522391711123,-114323967.43245423,0.007884411547065808,429880706.5505449,1063.6925484993935,133463683.43654767,330.241212046686,86487979.0690786,214.00499596446429,98340958.92104182,243.3338915253175,106321755.606624,263.0814955377444,100843708.71105398,249.5266707355223,0.0,0.0,-23666056.12203201,-58.55905409519476,-282.8820889603955,2022.4396712535377,817348768.7404047
4520,VA,9,9,770,252070,806207,48746,232511,44537,26441,276140,0.0002803062607055527,0.0003651962521028601,281257,0.0003805301824232257,0.00027352021766846645,0.00040116062120194797,127521,3683,0.00158790359667804,0.0009836552447279765,-7626116.683132695,0.0005259390815953583,22788898.995361436,82.5266132952902,11101966.063926946,40.20412132949571,7194366.166426344,26.053328624706104,15030942.205717415,54.4323249283603,7904734.29061868,28.625821288544508,14361550.239029737,52.00822133348931,0.0,0.0,-7082317.762041431,-25.647561968716705,-27.616849000987525,230.5860198301819,63674023.51590642
4530,VA,10,9,10560,6099359,14124358,605274,3407971,840314,481924,408290,0.006782594176184231,0.0063980622904031455,4013245,0.005429770110465156,0.005160717340410438,0.007311710268602836,341577,16692,0.004253349227519349,0.004458097568558073,-155897173.14644775,0.010751529182513637,551424906.523778,1350.571668480193,194501093.62825564,476.37976347266806,126041827.12094197,308.7066230398539,214475919.36337364,525.3028958910912,149144731.13786167,365.2911683799791,261759227.61598152,641.1110426804024,0.0,0.0,-32098302.493618127,-78.61643070762969,-381.82951614403424,3206.917215092524,1309352229.7501264
4540,VA,11,9,5090,2881282,5410505,192585,841643,314338,146750,386290,0.003204036114802302,0.0024508546167222377,1034228,0.0013992717319291888,0.0019304802339957879,0.0022264786188641076,253264,13375,0.003153667368582956,0.003572193564549738,-105366311.93942468,0.0072666422027189434,260488136.13342717,674.3331075964358,74505980.34835602,192.8757678126693,48281835.94942808,124.98857322071004,55271233.41120296,143.08222685340795,55790878.76247827,144.4274476752654,79707934.55533504,206.34221583612066,0.0,0.0,-25719793.664758116,-66.58156738398125,-272.7647931332022,1146.7029784774256,442959893.55604476
4560,WA,1,9,9680,6484842,12029269,531219,3261135,626664,309724,366060,0.0072112580326350526,0.0054490273023393735,3792354,0.005130912864154313,0.003848603940206836,0.004699106396927202,257471,9503,0.0032060533319240884,0.002538060220105881,-86388308.58764052,0.005957814385354519,586275278.0532298,1601.5824675004912,165650429.99111694,452.52261921848043,107345837.85608566,293.24656574355475,202671058.13409537,553.6552973121766,111224653.87197755,303.8426866414729,168228009.00999382,459.5640305141065,0.0,0.0,-18274033.584762342,-49.920869761138455,-235.99494232541255,3378.4978548437316,1236732924.7440963
4570,WA,2,9,2510,761513,2617155,144826,946858,173721,118723,366520,0.000846815811118608,0.0011855208366737832,1091684,0.0014770075470779988,0.0010668928246981982,0.001801255339471233,201803,6921,0.0025128701117495826,0.0018484599372148589,-42476468.83803792,0.0029294116440026154,68846125.44394283,187.83729521975016,36039833.43488301,98.32978673710306,23354760.48247353,63.720289431609544,58341798.10958096,159.17766591067598,30833202.633777928,84.12420231850356,64484941.15307014,175.938396685229,0.0,0.0,-13308911.547946984,-36.311556116847605,-115.89127152143928,616.9248086645844,226115280.8717435
4580,WA,3,9,2610,922211,3714713,156914,1495627,195468,177292,348540,0.0010255148053775875,0.0016826934834822467,1652541,0.0022358260530115155,0.001200450185401347,0.0026898592660692016,217830,5618,0.0027124398370807746,0.0015004548370572282,-33001937.65064234,0.0022759957000442993,83374353.67719786,239.2102877064264,51153881.8978603,146.76617288649882,33149061.62460026,95.10834229815877,88315129.09395486,253.385921541157,34693010.35809893,99.53810282348921,96296961.72527741,276.2866865360573,0.0,0.0,-10803274.826812044,-30.995796255270683,-94.68622726413709,984.6134902723797,343177185.89953524
4590,WA,4,9,1560,453234,1847786,90941,602431,89769,118032,319970,0.0005040041566414903,0.0008370114894662729,693372,0.0009381063356544258,0.0005513087190399121,0.001790771545770142,226405,7069,0.0028192165510456447,0.001887987761330998,-12594317.7335962,0.0008685736367997379,40975537.93495316,128.06056172439028,25445149.279774696,79.5235468318114,16489126.342485575,51.53335107193042,37055200.25834982,115.80835784089078,15932821.980253458,49.79473694488064,64109621.33857109,200.36135055964962,0.0,0.0,-13593511.881583186,-42.483707477523474,-39.36093300495734,543.2372644910723,173819627.5192084
4600,WA,5,9,2210,782876,2234110,91935,575811,143146,129900,326300,0.0008705718417745875,0.001012008825010848,667746,0.0009034353178494375,0.0008791190488441138,0.0019708318404800516,181451,5950,0.0022594450758763422,0.0015891253614258648,-16653501.313712591,0.0011485173319801787,70777490.73627396,216.90925754297874,30765068.280329783,94.28461011440325,19936573.852713708,61.09890852808369,35685695.05505278,109.36467991128649,25406540.511594888,77.86252072201927,70555779.88918585,216.22978819854688,0.0,0.0,-11441702.602266226,-35.06497886076073,-51.03739293200304,689.6473932245545,225031944.40917218
4610,WA,6,9,2940,1140117,3297874,144000,1131588,181949,122832,344070,0.001267830098928205,0.0014938734403291804,1275588,0.0017258227682755544,0.001117424390609152,0.001863596740799428,174507,5992,0.002172977728730913,0.0016003427169182826,-37045804.51486478,0.0025548830699906743,103074587.04286307,299.57446752946515,45413752.58600708,131.98986423113635,29429306.774484854,85.53290543925613,68169999.3468844,198.12828595019735,32293564.88860449,93.85754319936201,66716763.32061952,193.9046220845163,0.0,0.0,-11522467.561811635,-33.48873067053691,-107.66938272695899,861.8295750364373,296529701.882787
