,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
2720,NJ,2,9,1960,847030,1975684,51070,354156,117288,81287,105431,607357,53,347960,0.0008949468215229923,354156,0.0005676879612289364,405226,0.000548255594359017,8035,77123,0.002145986937656609,0.002205726566439666,712788,0.0013048251024121433,139552,0.0022100160769041,63998,0.0015185048410023545,26221941.870623674,75.35906963623312,8881740.628616074,25.52517711408229,20746719.128353078,59.6238623070269,0.0,0.0,397381.5728602555,1.1420323395225183,397381.5728602555,1.1420323395225183,-221013801.95725453,-635.1701401231594,-26741194.53053961,-76.85134650689622,-18455487.663846835,-53.039106977373365,-47984752.975674406,-137.90307212229683,-740.1714919933386,7.502227267502012,-98.66023323494846
2730,NJ,3,9,3200,1612601,3270699,87525,677759,168843,114817,138908,837791,138,377680,0.0014815636884281237,677759,0.0010864015431464177,765284,0.0010354005771432385,11191,46525,0.002988891078944009,0.0013306202884172742,976699,0.0017879388720079994,77523,0.0012276934499672993,57929,0.0013745033740808368,43409816.070944026,114.9380853392926,16773489.349720463,44.41190783128697,28428228.06492719,75.27067375801522,0.0,0.0,760481.0802024924,2.013559310004481,760481.0802024924,2.013559310004481,-133328152.89941087,-353.01883313760555,-14855090.744604321,-39.332479200922265,-25704463.278918475,-68.05884155612814,-43434306.62095445,-115.00293004912743,-336.7652983951796,10.249666384240626,-32.85622046323118
2740,NJ,4,9,7170,4220547,8084391,252228,1372043,461638,238879,294408,2174514,339,372530,0.0036620735043656196,1372043,0.0021992915364653816,1624271,0.0021975778022760508,12223,72658,0.0032645175281862766,0.002078027058910743,2468922,0.004519592643952471,87890,0.0013918705070446954,63096,0.0014971027445839645,107298753.67791265,288.0271486267217,35600760.39687202,95.56481463740376,71861523.03884429,192.90130469719026,0.0,0.0,1539504.0755257672,4.13256402310087,1539504.0755257672,4.13256402310087,-208218311.30285648,-558.93031783442,-16841633.135240816,-45.20879697001803,-28074850.74240198,-75.36265734948053,-47308446.72885328,-126.99231398505698,-221.735690131458,15.877835342120097,-13.965108300578372
2750,NJ,5,9,10250,6454773,13283117,520213,2790681,710387,326798,505251,2864850,625,367460,0.006016996310679251,2790681,0.004473271686291718,3310894,0.004479515524249932,13112,31771,0.003501951552775788,0.0009086542113552976,3370101,0.006169285092431784,54384,0.000861252539027406,72237,0.001713994721702039,176297991.90290204,479.7746473164481,72568151.4928489,197.48585286248544,98091632.96966536,266.9450633257099,0.0,0.0,3131290.1804042025,8.521445001916407,3131290.1804042025,8.521445001916407,-91047151.97780082,-247.77432095411967,-10421155.722231613,-28.35997311879283,-30116783.353871778,-81.95935164064599,-54162233.20578443,-147.39626954167647,455.75853825324134,21.912847656887823,20.7986905850634
2760,NJ,6,9,3230,1664736,3718346,132813,941278,188342,119112,111237,863592,156,359330,0.0016843391625496447,941278,0.0015088045628752606,1074091,0.001453204877280014,11315,60769,0.0030220089856359093,0.0017380003075084221,974829,0.0017845156621033565,108346,0.0017158220725482373,69261,0.0016433820399491246,49351137.46270459,137.34210186375918,23541919.01193623,65.51615231663438,28373799.027443368,78.9630674517668,0.0,0.0,1056163.1940126824,2.9392569337730845,1056163.1940126824,2.9392569337730845,-174147630.8123439,-484.64539785808,-20761447.07783367,-57.77821801083592,-25989277.27646882,-72.32704554718175,-51930872.46239234,-144.52139387858608,-471.57221979497723,11.137525394484179,-42.34084350806704
2770,NJ,7,9,15630,11283134,20640524,788913,4380128,1116526,360709,536625,3525950,908,402680,0.009349760056957002,4380128,0.007021047036452238,5169041,0.006993518791294556,14240,34947,0.0038032176717150107,0.0009994881723657922,4062575,0.007436923517837019,59949,0.0009493826945821191,65137,0.0015455303263909868,273947969.66884017,680.3118348784151,113295004.4189718,281.3524496348758,118247083.93360859,293.6502531379969,0.0,0.0,4914732.925516566,12.205058422361592,4914732.925516566,12.205058422361592,-100148714.87105238,-248.7054605916668,-11487530.604443641,-28.527690981532835,-32707671.976749092,-81.22497262528333,-48838758.31395518,-121.28429103495377,799.9822392625742,27.69013360484752,28.890515686154973
2780,NJ,8,9,3960,2906090,4230338,111646,646524,202310,61406,125946,491407,316,396620,0.001916261683076814,646524,0.0010363339642574937,758170,0.001025775601701707,9806,98823,0.002618985427586896,0.002826349033041597,617353,0.0011301224086957748,195917,0.003102640734198152,65728,0.0015595532077471604,56146467.31415065,141.56237031453443,16617564.747567652,41.89794954255371,17968946.29826282,45.30519464036816,0.0,0.0,725433.7749802456,1.8290398239631023,725433.7749802456,1.8290398239631023,-283200173.110768,-714.0340202480157,-37541952.88379764,-94.65471454741979,-22523274.677247304,-56.788045679106716,-49281881.364810266,-124.25465524887869,-757.3078415780385,10.258887600221875,-73.8196840719514
2790,NJ,9,9,3830,2105604,4892869,234501,1069005,388983,152952,190785,1217808,228,381370,0.0022163754728379546,1069005,0.0017135422497248083,1303506,0.001763594776200305,12446,91612,0.003324076344253162,0.002620113613379545,1408593,0.002578561234872119,179716,0.00284607350146825,87557,0.0020774981774999714,64939801.35415207,170.28030876616427,28570235.374444943,74.9147425713741,40999123.63446669,107.50484735156591,0.0,0.0,1199479.574807366,3.1451859737456167,1199479.574807366,3.1451859737456167,-262535384.0606304,-688.4007238656171,-34437489.36776582,-90.29941885246826,-28587056.560577195,-74.95884983238638,-65648942.4089991,-172.13976560557754,-666.8084875194538,10.33128195715447,-64.54266665887337
2800,NJ,10,9,2480,1664385,2710992,76024,377595,135522,41618,97701,515564,259,360460,0.0012280271913799271,377595,0.0006052590827777597,453619,0.0006137295100944731,13657,106644,0.003647510094284544,0.003050030522041307,613265,0.0011226389423373893,226174,0.0035818058944171913,44001,0.0010440284307157194,35981196.70743187,99.82022057213524,9942418.063530464,27.582583541947688,17849959.183164492,49.51994446863589,0.0,0.0,423681.35794443183,1.1753907727471338,423681.35794443183,1.1753907727471338,-305613058.308539,-847.8418085461326,-43339851.322448015,-120.2348424858459,-31368586.810847078,-87.02376632871075,-32991298.410616733,-91.52554627591614,-967.3524335083922,7.5668506907839985,-127.84082480794466
2810,NJ,11,9,12340,8156726,14835000,537476,2513772,674353,333975,527359,3192211,707,377120,0.006719969437062602,2513772,0.004029405407996437,3051248,0.0041282242150719895,14327,24175,0.0038264536223778763,0.0006914077479309534,3719570,0.006809020783429485,40423,0.0006401590796025455,62752,0.001488940525994246,196895104.50593424,522.1019954018196,66877232.28416623,177.33674237422102,108263430.45652881,287.0795249695821,0.0,0.0,2820583.7855975055,7.479273932959019,2820583.7855975055,7.479273932959019,-69279056.34268153,-183.70560124809484,-7745924.863190801,-20.539681966458424,-32907501.152449735,-87.2600263906707,-47050520.62141817,-124.76272969192345,585.2087713143934,24.467745014849385,23.917560484598493
2820,NJ,12,9,5850,3807303,6798024,307424,1449470,388488,102993,205872,1058550,284,364910,0.0030793740149927915,1449470,0.002323401747146756,1756894,0.002377011751950247,12395,58590,0.0033104552697266545,0.0016756806598252144,1264422,0.0023146427347853315,100396,0.0015899218503272186,57192,0.0013570162952999572,90225658.63928878,247.25455218900217,38507590.381594,105.52626779642652,36802819.48308677,100.85451065491976,0.0,0.0,1626381.2230027292,4.456937938129208,1626381.2230027292,4.456937938129208,-167903202.1144865,-460.1222277122756,-19238054.388959344,-52.719997777422776,-28469915.31964923,-78.01900556205429,-42881714.93147865,-117.51312633657244,-245.82515087171828,14.809999725959825,-16.598592533450336
2840,NM,1,9,1750,566366,1726870,62482,466755,106765,76306,44553,525301,50,321730,0.0007822388690111423,466755,0.0007481764938146247,529237,0.0007160378307210867,5192,78157,0.00138667880277699,0.0022352990839726796,569854,0.0010431710465243094,139301,0.0022060411139132223,46609,0.0011059094367680043,22919598.86202647,71.23861269395603,11599812.857681606,36.05449556361423,16586419.63973652,51.55384838136487,0.0,0.0,523723.54567023733,1.627835594039217,523723.54567023733,1.627835594039217,-223976968.21406248,-696.1643869519861,-26693097.47834999,-82.96738718288624,-11925437.703882113,-37.06660151021699,-34946738.20186894,-108.62132285416013,-762.7170706722359,6.922217387250178,-110.18392344583995
2850,NM,2,9,1040,222930,1424777,45876,478096,76796,73541,68262,377607,0,284940,0.0006453965550812095,478096,0.0007663553448528603,523972,0.000708914482998334,3191,98900,0.0008522519375310815,0.0028285512417940556,445869,0.0008162049074723479,189885,0.0030071149303695756,56558,0.001341973136620069,18910119.063879438,66.36526659605333,11484414.624573011,40.304676860296944,12977658.028810332,45.545230675968035,0.0,0.0,536448.7413970022,1.8826726377377772,536448.7413970022,1.8826726377377772,-283420834.42776436,-994.6684720564482,-36386090.657471865,-127.69737719334549,-7329366.6627673,-25.722491271030044,-42406351.11719418,-148.82554614021964,-1140.9333672532496,5.3653716571909875,-212.64759277656066
2860,NM,3,9,1580,489717,1710761,152663,515038,132985,41509,69572,334158,22,308290,0.0007749418020976511,515038,0.0008255708562764119,667701,0.0009033744345355679,4281,87518,0.0011433690205485928,0.0025030247480215587,403730,0.0007390655266318381,160658,0.00254426137126848,48291,0.0011458188892909888,22705794.80146118,73.65076649084037,14634665.8394762,47.470452624075385,11751141.873446226,38.11716848891053,0.0,0.0,577899.5993934884,1.8745324188053079,577899.5993934884,1.8745324188053079,-250803079.75176018,-813.5297276971688,-30785562.592348605,-99.8591021192663,-9832973.576717898,-31.89520768340815,-36207876.90159524,-117.4474582425484,-899.7440433009547,6.496791981575789,-138.49051129427156
2880,NY,1,9,4680,3259104,7848023,294083,1683727,329837,218765,206763,1015480,136,372210,0.003555003350277341,1683727,0.0026988997726880627,1977810,0.002675902822324351,9506,44219,0.002538861459783911,0.0012646684262981934,1222243,0.002237430130203546,75246,0.0011916337259424868,18327,0.00043485168631910614,104161598.1631261,279.8463183770616,43349625.72165448,116.46550528372285,35575139.070236385,95.57813887385181,0.0,0.0,1889229.8408816438,5.075709521188694,1889229.8408816438,5.075709521188694,-126719776.31507897,-340.4523691332285,-14418768.08390409,-38.73826088472661,-21834208.554141633,-58.66099393928597,-13741313.287683753,-36.91817330991578,27.271584309856756,15.367080411595605,1.774675708033539
2890,NY,2,9,2310,1270440,2602778,63154,487542,118961,104360,62648,767313,78,387890,0.0011790083324205545,487542,0.0007814966398803864,550696,0.0007450710536617424,12496,60379,0.0033374303388869924,0.0017268462631777884,829961,0.0015193212383248383,103414,0.0016377164252533865,16282,0.00038632919499359883,34544944.13992225,89.05860976029865,12070151.069320226,31.117458736549604,24157207.68936493,62.278500836229156,0.0,0.0,547047.6479162705,1.4103164503242427,547047.6479162705,1.4103164503242427,-173029995.5704144,-446.0800628281585,-19816368.745565977,-51.08759892125597,-28701900.914428134,-73.99494937850456,-12208002.561797723,-31.47284684265571,-417.36025573684884,9.751390858233004,-42.80007455392639
2900,NY,3,9,16380,9726158,23478159,958362,5514797,1202077,747487,742533,6237688,939,374670,0.010635154089551483,5514797,0.008839844208544978,6473159,0.008757941580563488,11928,34197,0.003185728959846675,0.0009780380871145735,6980221,0.012777947413795397,57526,0.000911010840690103,19636,0.00046591082624335503,311610014.82385844,831.6919284273052,141878653.6051285,378.6763114344049,203169363.87934682,542.2621610466459,0.0,0.0,6187890.945981484,16.515576229699427,6187890.945981484,16.515576229699427,-97999416.32888027,-261.56195139424096,-11023231.172350246,-29.4211737591754,-27397269.054681405,-73.12373303088425,-14722782.109290019,-39.29533218376176,1382.2593629996923,30.940686470760937,44.6744891812899
2910,NY,4,9,6630,3726324,8413671,458910,1583460,478191,223868,280031,1793519,392,387240,0.0038112310059656178,1583460,0.002538178596684997,2042370,0.002763250083289388,14787,54997,0.003949310373009119,0.001572920451415042,2073550,0.0037958272180602082,96656,0.0015306933181125507,15928,0.0003779297026076675,111669068.4747926,288.3717293533535,44764651.34928808,115.59924426528274,60353652.76715731,155.85593628539746,0.0,0.0,1776725.0176794978,4.588175337463841,1776725.0176794978,4.588175337463841,-157606629.2317872,-406.9998688972916,-18521389.149161864,-47.82922515536067,-33964069.207878426,-87.7080601381015,-11942578.602402294,-30.840250496855422,-4.374144108647872,16.256058258444376,-0.2690777825169074
2920,NY,5,9,520,213693,471860,17949,90386,29199,13853,24917,124186,36,371470,0.00021374349703891875,90386,0.00014488260558521851,108335,0.00014657319573493336,12488,95365,0.0033352936997455796,0.002727449839976644,149103,0.0002729469873860921,194927,0.003086962593317799,9052,0.0002147802403317809,6262684.463240319,16.859193106415912,2374485.7709059203,6.392133337566749,4339857.099438864,11.682927556569478,0.0,0.0,101417.82390965296,0.27301753549318375,101417.82390965296,0.27301753549318375,-273290473.96565974,-735.6999864475187,-37352247.37914537,-100.55252746963515,-28683525.817811985,-77.2162646184402,-6787055.594484276,-18.270804087770955,-896.2592935518264,4.6964492421999084,-190.837640807122
2930,NY,6,9,1630,804307,1621676,45517,327501,124194,37932,52735,436550,133,382600,0.0007345880119189708,327501,0.0005249618105875318,373018,0.0005046793771786899,9550,77149,0.0025506129750616823,0.0022064701693950413,489285,0.0008956819562530872,167531,0.002653105676592387,17290,0.000410246393651844,21523428.749225844,56.25569458762636,8175805.910294777,21.369069289845207,14241343.104424085,37.22253817152139,0.0,0.0,367473.2674112723,0.9604633230822589,367473.2674112723,0.9604633230822589,-221088310.97338313,-577.8575822618482,-32102578.686767884,-83.90637398527936,-21935271.585530467,-57.332126465056106,-12963786.03939827,-33.88339268007912,-636.2112466971054,7.145350235232619,-89.03849716981624
2940,NY,7,9,5140,3709053,6753133,177284,1431912,396820,71789,251219,1352749,574,364910,0.0030590392561118222,1431912,0.002295257468288689,1609196,0.002177181892129707,8907,109742,0.002378880604070618,0.0031386336741856748,1603968,0.0029362134461660416,227726,0.0036063841516356847,14430,0.00034238608793499763,89629850.2040764,245.6217977147143,35270346.652501255,96.6549194390432,46685793.79404006,127.9378306816477,0.0,0.0,1606680.2278020822,4.402949296544579,1606680.2278020822,4.402949296544579,-314491094.1534046,-861.8319425431054,-43637248.234791785,-119.58359111778736,-20458373.195007317,-56.064161560404806,-10819400.378745925,-29.649503654999656,-588.1087524478028,12.07428407004467,-48.707546471169536
2950,NY,8,9,1830,1031010,1911396,38848,355758,90900,49074,58438,458958,203,364690,0.0008658255950201355,355758,0.0005702558581836365,394606,0.0005338871322857721,12707,91619,0.0033937841962417585,0.002620313814175223,517396,0.0009471417710281785,202217,0.0032024107216185823,9597,0.00022771166222537576,25368689.93408997,69.56234043733025,8648971.543029508,23.715954764401292,15059554.159348037,41.29412421329907,0.0,0.0,399179.10072854557,1.0945710075092423,399179.10072854557,1.0945710075092423,-262555444.18035734,-719.9414411701921,-38749169.73158485,-106.25235057606419,-29186544.08767912,-80.0311061111605,-7195688.526321874,-19.730972953253104,-789.1943093806208,7.038917985138062,-112.11869651655579
2960,NY,9,9,3320,1938075,3778225,86857,686677,392849,105196,154745,1136111,380,360780,0.0017114631969225378,686677,0.0011006964901139678,773534,0.0010465625180193468,12760,89784,0.0034079394305536193,0.002567832605593908,1290856,0.0023630326442074354,181949,0.0028814364192317134,11437,0.0002713700407285217,50145871.66983036,138.99293660909797,16954312.79191342,46.993494073710906,37572219.04289822,104.14163491018965,0.0,0.0,770487.5430797775,2.135616007205991,770487.5430797775,2.135616007205991,-257296827.08050957,-713.1682107669759,-34865380.672703736,-96.6388953730909,-29308279.102761127,-81.23587533333645,-8575293.287021285,-23.768760150289054,-620.4124440162818,9.26148345251954,-66.98845246519355
2970,NY,10,9,26540,25354307,60935816,3635834,20012893,5429368,661786,1691363,9063734,1759,406270,0.02760275167795553,20012893,0.03207930523685284,23648727,0.03199584152354275,8853,80906,0.0023644582898660806,0.0023139207964468136,10755097,0.019688211003099847,149812,0.002372498627845943,13912,0.0003300953052911772,808760624.1640971,1990.6973789945039,518332632.6813925,1275.8329009806102,313042554.9492876,770.5283554022881,0.0,0.0,22455513.665796988,55.27238945971149,22455513.665796988,55.27238945971149,-231854863.80397072,-570.6915691632922,-28707233.39693591,-70.66048046111185,-20334341.292848293,-50.051299118439196,-10431011.6472012,-25.675072358779136,3430.5249931952026,58.59157949147119,58.54979543083598
